,Comp_name,year,firm_size,bank_br,fin_br,total_br,treated_i,control_i,post,did,log_bank_br,log_total_br,log_fin_br
597671,Steel Crackers Pvt. Ltd.,2016,,3.0,,3.0,1,0,1,1,1.3862943611198906,1.0986122886681098,
597672,Steel Crackers Pvt. Ltd.,2017,12.66,2.51,,2.51,1,0,1,1,1.2556160374777743,0.9202827531436925,
597673,Steel Crackers Pvt. Ltd.,2018,,4.23,,4.23,1,0,1,1,1.6544112780768316,1.4422019930581866,
597674,Steel Crackers Pvt. Ltd.,2019,,7.28,,7.28,1,0,1,1,2.1138429683971682,1.9851308622085946,
597675,Steel Crackers Pvt. Ltd.,2020,,5.38,,5.38,1,0,1,1,1.8531680973566984,1.682688374173693,
597676,Steel Crackers Pvt. Ltd.,2021,11.36,5.45,,5.45,1,0,1,1,1.864080130807681,1.6956156086751528,
597677,Steel Crackers Pvt. Ltd.,2022,11.43,6.25,,6.77,1,0,1,1,1.9810014688665833,1.9125010869241836,
597678,Steel Crackers Pvt. Ltd.,2023,11.23,7.04,,8.35,1,0,1,1,2.084429083190875,2.122261538862764,
597679,Steel Crackers Pvt. Ltd.,2024,10.13,6.57,,8.3,1,0,1,1,2.0241930674493576,2.1162555148025524,
597860,Steel Tubes Of India Ltd.,2005,,69.57,25.48,114.18,0,1,0,0,4.256605125012738,4.737776150536114,3.2378938307039626
597861,Steel Tubes Of India Ltd.,2006,67.31,68.07,,107.53,0,1,0,0,4.235120483100881,4.677769878402435,
597862,Steel Tubes Of India Ltd.,2007,73.35,55.84,,124.5,0,1,0,0,4.0402403032289,4.824305715904762,
597863,Steel Tubes Of India Ltd.,2008,73.49,42.73,30.59,174.55,0,1,0,0,3.778034365424829,5.162211233551045,3.420673158162812
597864,Steel Tubes Of India Ltd.,2009,74.25,44.04,31.88,209.92,0,1,0,0,3.807550983831435,5.346726505755724,3.461978853922014
597865,Steel Tubes Of India Ltd.,2010,74.25,44.04,31.8,229.75,0,1,0,0,3.807550983831435,5.436991761235796,3.459466289786131
597866,Steel Tubes Of India Ltd.,2011,73.06,43.94,31.8,252.62,0,1,0,0,3.8053282667571833,5.531886383345829,3.459466289786131
597867,Steel Tubes Of India Ltd.,2012,69.04,43.94,31.3,223.74,0,1,0,0,3.8053282667571833,5.410484663418784,3.4436180975461075
597869,Steel Tubes Of India Ltd.,2014,13.86,10.68,,62.56,0,1,0,0,2.457877977400081,4.136126096237056,
597870,Steel Tubes Of India Ltd.,2015,13.86,10.68,,60.99,0,1,0,0,2.457877977400081,4.110709916308365,
597871,Steel Tubes Of India Ltd.,2016,13.86,18.07,15.65,57.15,0,1,1,0,2.9481164196123277,4.04567939024082,2.750470916986162
597872,Steel Tubes Of India Ltd.,2017,13.86,11.76,20.96,51.97,0,1,1,0,2.546315277916644,3.9506666290203505,3.0426158594528414
597873,Steel Tubes Of India Ltd.,2018,,10.68,,55.76,0,1,1,0,2.457877977400081,4.0210567664522685,
597874,Steel Tubes Of India Ltd.,2019,,10.68,,58.93,0,1,1,0,2.457877977400081,4.076350298849822,
597875,Steel Tubes Of India Ltd.,2020,,10.68,,59.07,0,1,1,0,2.457877977400081,4.078723181319144,
597876,Steel Tubes Of India Ltd.,2021,,10.68,,74.86,0,1,1,0,2.457877977400081,4.315619702476283,
597877,Steel Tubes Of India Ltd.,2022,,10.68,,68.49,0,1,1,0,2.457877977400081,4.226687749209813,
597878,Steel Tubes Of India Ltd.,2023,,10.68,,68.51,0,1,1,0,2.457877977400081,4.226979720014808,
597879,Steel Tubes Of India Ltd.,2024,,10.68,,68.52,0,1,1,0,2.457877977400081,4.2271256734559195,
597900,Steelbird Hi Tech (I) Ltd.,2005,1.34,1.84,,1.86,0,1,0,0,1.0438040521731147,0.62057648772511,
597901,Steelbird Hi Tech (I) Ltd.,2006,1.46,1.92,,1.96,0,1,0,0,1.0715836162801904,0.6729444732424258,
597902,Steelbird Hi Tech (I) Ltd.,2007,4.33,7.26,,7.26,0,1,0,0,2.1114245875328868,1.9823798288367047,
597903,Steelbird Hi Tech (I) Ltd.,2008,5.64,10.55,,10.55,0,1,0,0,2.446685436967803,2.3561258599220753,
597904,Steelbird Hi Tech (I) Ltd.,2009,3.36,8.73,,8.76,0,1,0,0,2.2752138961979136,2.1701959049483,
597905,Steelbird Hi Tech (I) Ltd.,2010,3.42,6.39,,6.86,0,1,0,0,2.0001277349601105,1.925707441737794,
597906,Steelbird Hi Tech (I) Ltd.,2011,3.19,4.6,,4.75,0,1,0,0,1.7227665977411035,1.55814461804655,
597907,Steelbird Hi Tech (I) Ltd.,2012,4.57,2.52,,2.52,0,1,0,0,1.2584609896100056,0.9242589015233319,
597908,Steelbird Hi Tech (I) Ltd.,2013,4.96,5.39,,5.4,0,1,0,0,1.8547342683894434,1.6863989535702288,
597909,Steelbird Hi Tech (I) Ltd.,2014,10.17,5.46,,5.46,0,1,0,0,1.8656293177945105,1.6974487897568136,
597910,Steelbird Hi Tech (I) Ltd.,2015,11.22,7.08,,7.91,0,1,0,0,2.089391872533004,2.0681277817795625,
597911,Steelbird Hi Tech (I) Ltd.,2016,15.37,9.59,,10.41,0,1,1,0,2.359910159613315,2.3427668826268775,
597912,Steelbird Hi Tech (I) Ltd.,2017,19.25,18.01,,27.92,0,1,1,0,2.944965156500338,3.329343277894172,
597913,Steelbird Hi Tech (I) Ltd.,2018,21.81,25.19,,34.86,0,1,1,0,3.2653776585196206,3.551340040091875,
597914,Steelbird Hi Tech (I) Ltd.,2019,24.02,30.49,,31.64,0,1,1,0,3.4496700351129332,3.4544221428994533,
597915,Steelbird Hi Tech (I) Ltd.,2020,29.28,32.73,,33.96,0,1,1,0,3.5183876490735586,3.5251833614431467,
597916,Steelbird Hi Tech (I) Ltd.,2021,37.36,33.64,,35.02,0,1,1,0,3.5450090836942345,3.555919326857706,
597917,Steelbird Hi Tech (I) Ltd.,2022,39.83,30.57,,32.12,0,1,1,0,3.4522073025699003,3.469478889078561,
597918,Steelbird Hi Tech (I) Ltd.,2023,46.79,27.42,,28.6,0,1,1,0,3.3470931226689546,3.353406717825807,
597919,Steelbird Hi Tech (I) Ltd.,2024,47.66,21.03,,22.06,0,1,1,0,3.092405160814252,3.0937660138253564,
598100,Stelco Ltd.,2005,3.33,1.44,,6.99,0,1,0,0,0.8919980393051105,1.944480556245719,
598101,Stelco Ltd.,2006,3.7,2.54,,5.91,0,1,0,0,1.264126727145683,1.776645831418007,
598102,Stelco Ltd.,2007,3.77,4.0,,9.54,0,1,0,0,1.6094379124341003,2.255493485460195,
598103,Stelco Ltd.,2008,4.73,10.14,,14.53,0,1,0,0,2.410542234499138,2.6762154775821916,
598104,Stelco Ltd.,2009,6.54,12.95,,16.16,0,1,0,0,2.6354795082673745,2.7825390530929495,
598105,Stelco Ltd.,2010,7.03,13.38,2.5,17.3,0,1,0,0,2.6658383522929006,2.8507065015037334,0.9162907318741551
598106,Stelco Ltd.,2011,8.2,19.18,3.28,31.55,0,1,0,0,3.004692014925463,3.4515735889872223,1.1878434223960523
598107,Stelco Ltd.,2012,10.95,25.48,2.43,33.71,0,1,0,0,3.2763897310688073,3.5177945292459696,0.8878912573524571
598108,Stelco Ltd.,2013,11.25,24.68,0.2,28.73,0,1,0,0,3.2457124788217606,3.3579418729911983,-1.6094379124341003
598109,Stelco Ltd.,2014,12.0,15.28,,22.98,0,1,0,0,2.789937360574394,3.1346242724206097,
598110,Stelco Ltd.,2015,13.62,11.44,,21.33,0,1,0,0,2.5209170873110334,3.0601145324832593,
598111,Stelco Ltd.,2016,14.17,2.49,,8.89,0,1,1,0,1.2499017362143359,2.1849270495258133,
598115,Stelco Ltd.,2020,17.21,7.5,,7.5,0,1,1,0,2.1400661634962708,2.0149030205422647,
598116,Stelco Ltd.,2021,16.69,8.48,,8.48,0,1,1,0,2.2491843162669305,2.1377104498038118,
598117,Stelco Ltd.,2022,,22.18,,22.18,0,1,1,0,3.1432898379116057,3.099190981922221,
598118,Stelco Ltd.,2023,4.92,23.11,,24.88,0,1,1,0,3.1826266921930797,3.2140642678709788,
598119,Stelco Ltd.,2024,25.71,6.72,,9.18,0,1,1,0,2.0438143640366846,2.217027204632399,
598144,Stella Indusstries Ltd.,2009,1.59,10.51,,11.59,1,0,0,0,2.4432162227337915,2.4501426573516603,
598145,Stella Indusstries Ltd.,2010,1.69,18.3,,19.59,1,0,0,0,2.9601050959108397,2.9750192319564492,
598146,Stella Indusstries Ltd.,2011,0.86,16.89,,17.72,1,0,0,0,2.884241897520628,2.8746939451769347,
598147,Stella Indusstries Ltd.,2012,1.16,14.55,,18.36,1,0,0,0,2.744060638625243,2.9101743851923443,
598148,Stella Indusstries Ltd.,2013,0.92,12.33,6.28,22.56,1,0,0,0,2.5900171341906173,3.1161784266298582,1.8373699804801074
598149,Stella Indusstries Ltd.,2014,1.04,14.77,5.72,23.92,1,0,0,0,2.758109400974947,3.1747149290824312,1.7439688053917064
598150,Stella Indusstries Ltd.,2015,6.9,15.87,5.49,23.99,1,0,0,0,2.825536896557877,3.177637076851603,1.7029282555214393
598151,Stella Indusstries Ltd.,2016,6.92,13.8,5.05,21.24,1,0,1,1,2.6946271807700692,3.055886196373738,1.6193882432872684
598152,Stella Indusstries Ltd.,2017,7.59,16.64,6.54,30.72,1,0,1,1,2.8701690505786455,3.4249139082794713,1.8779371654691073
598153,Stella Indusstries Ltd.,2018,7.63,19.35,1.5,21.07,1,0,1,1,3.013080911888604,3.0478502278160975,0.4054651081081644
598154,Stella Indusstries Ltd.,2019,8.23,20.68,2.23,23.58,1,0,1,1,3.0763901765714454,3.160398895109225,0.8020015854720274
598155,Stella Indusstries Ltd.,2020,10.15,26.11,0.39,27.56,1,0,1,1,3.299902663510574,3.3163654461454577,-0.941608539858445
598156,Stella Indusstries Ltd.,2021,9.95,31.44,0.32,32.27,1,0,1,1,3.479392229247212,3.4741380060638707,-1.1394342831883648
598157,Stella Indusstries Ltd.,2022,12.18,36.16,,44.14,1,0,1,1,3.6152329139456376,3.7873664008285903,
598158,Stella Indusstries Ltd.,2023,14.23,41.02,,44.43,1,0,1,1,3.7381456954168546,3.7939149169478172,
598159,Stella Indusstries Ltd.,2024,14.76,62.32,,62.78,1,0,1,1,4.148201235012811,4.139636551413807,
598242,Stelmec Ltd.,2007,0.45,0.08,0.06,0.28,1,0,0,0,0.07696104113612832,-1.2729656758128873,-2.8134107167600364
598243,Stelmec Ltd.,2008,0.9,0.58,,1.61,1,0,0,0,0.4574248470388754,0.4762341789963717,
598244,Stelmec Ltd.,2009,2.39,1.54,,2.54,1,0,0,0,0.9321640810304452,0.9321640810304452,
598245,Stelmec Ltd.,2010,3.79,5.42,,6.41,1,0,0,0,1.8594181177018698,1.8578592709325787,
598246,Stelmec Ltd.,2011,4.14,6.18,,10.48,1,0,0,0,1.9712993830601329,2.349468678892896,
598247,Stelmec Ltd.,2012,4.44,4.52,,11.4,1,0,0,0,1.7083778602890038,2.4336133554004498,
598248,Stelmec Ltd.,2013,4.73,5.23,0.06,12.47,1,0,0,0,1.8293763327993617,2.523325759691945,-2.8134107167600364
598249,Stelmec Ltd.,2014,5.27,15.19,0.36,22.62,1,0,0,0,2.7843937676895436,3.1188344706879745,-1.0216512475319814
598250,Stelmec Ltd.,2015,6.02,22.03,1.83,32.03,1,0,0,0,3.136797713832594,3.466672963621067,0.6043159668533296
598251,Stelmec Ltd.,2016,6.66,37.68,2.94,48.32,1,0,1,1,3.6553226705850936,3.8778455536265595,1.0784095813505903
598252,Stelmec Ltd.,2017,7.31,64.79,3.32,76.1,1,0,1,1,4.186467851097906,4.33204826486764,1.199964782928397
598253,Stelmec Ltd.,2018,8.41,63.23,5.47,82.61,1,0,1,1,4.162470391269701,4.414130738574414,1.6992786164338898
598254,Stelmec Ltd.,2019,9.36,21.93,6.97,38.92,1,0,1,1,3.132446096869813,3.6615082573178044,1.9416152247724325
598255,Stelmec Ltd.,2020,9.95,53.11,6.73,71.43,1,0,1,1,3.991019011654644,4.268717949166882,1.9065751436566365
598256,Stelmec Ltd.,2021,10.78,52.58,,66.09,1,0,1,1,3.9811758641164627,4.191017449482361,
598257,Stelmec Ltd.,2022,11.76,12.38,,54.19,1,0,1,1,2.5937610547000824,3.9924963895780228,
598258,Stelmec Ltd.,2023,12.54,31.6,,100.33,1,0,1,1,3.484312288372662,4.608464752937522,
598259,Stelmec Ltd.,2024,18.36,28.37,,62.38,1,0,1,1,3.379973745210529,4.133244711179657,
598409,Stericon Pharma Pvt. Ltd.,2014,10.28,6.01,0.25,6.26,0,1,0,0,1.9473377010464987,1.8341801851120072,-1.3862943611198906
598410,Stericon Pharma Pvt. Ltd.,2015,10.74,4.88,0.18,5.06,0,1,0,0,1.7715567619105355,1.6213664832993742,-1.7147984280919266
598411,Stericon Pharma Pvt. Ltd.,2016,10.91,0.39,0.12,0.51,0,1,1,0,0.3293037471426004,-0.6733445532637656,-2.120263536200091
598412,Stericon Pharma Pvt. Ltd.,2017,11.6,0.85,0.42,1.27,0,1,1,0,0.6151856390902335,0.23901690047049992,-0.8675005677047231
598413,Stericon Pharma Pvt. Ltd.,2018,13.3,0.31,0.29,0.6,0,1,1,0,0.27002713721306015,-0.5108256237659907,-1.2378743560016174
599267,Stesalit Ltd.,2012,4.7,10.51,,13.23,1,0,0,0,2.4432162227337915,2.5824869781268642,
599268,Stesalit Ltd.,2013,5.2,14.13,,16.67,1,0,0,0,2.7166795278002644,2.813610696762703,
599269,Stesalit Ltd.,2014,8.01,18.93,,18.93,1,0,0,0,2.9922261342247034,2.9407479652212314,
599270,Stesalit Ltd.,2015,9.02,27.69,,27.69,1,0,0,0,3.3565486299932736,3.3210713371828704,
599271,Stesalit Ltd.,2016,14.49,30.84,,39.38,1,0,1,1,3.460723360976182,3.6732580732109796,
599272,Stesalit Ltd.,2017,14.49,30.31,,45.47,1,0,1,1,3.443937535338314,3.8170527678369193,
599273,Stesalit Ltd.,2018,14.49,17.67,,17.7,1,0,1,1,2.9269179575536315,2.8735646395797834,
599274,Stesalit Ltd.,2019,14.49,11.42,,18.58,1,0,1,1,2.519308076505333,2.922085733385692,
599275,Stesalit Ltd.,2020,15.13,5.71,,29.85,1,0,1,1,1.9035989509835904,3.396184839838611,
599276,Stesalit Ltd.,2021,15.44,23.15,,43.98,1,0,1,1,3.184284380098582,3.783734985126615,
599277,Stesalit Ltd.,2022,16.91,42.84,,42.84,1,0,1,1,3.7805466426397603,3.757472245579548,
599278,Stesalit Ltd.,2023,17.59,68.44,,68.44,1,0,1,1,4.240463070352095,4.225957449023992,
599279,Stesalit Ltd.,2024,21.3,72.28,,72.28,1,0,1,1,4.294287720365875,4.280547465724028,
601280,Subhash Polytex Ltd.,2005,2.6,1.28,,4.53,0,1,0,0,0.8241754429663494,1.5107219394949427,
601281,Subhash Polytex Ltd.,2006,2.72,2.08,,4.31,0,1,0,0,1.1249295969854831,1.4609379041156563,
601282,Subhash Polytex Ltd.,2007,2.89,2.59,,4.33,0,1,0,0,1.2781522025001875,1.4655675420143985,
601283,Subhash Polytex Ltd.,2008,3.02,3.32,,4.27,0,1,0,0,1.463255402256019,1.451613827240533,
601284,Subhash Polytex Ltd.,2009,3.03,3.27,,4.06,0,1,0,0,1.4516138272405332,1.4011829736136412,
601285,Subhash Polytex Ltd.,2010,5.8,8.07,,8.89,0,1,0,0,2.2049722641270453,2.1849270495258133,
601286,Subhash Polytex Ltd.,2011,7.91,10.44,,11.79,0,1,0,0,2.437115985951652,2.4672517145492794,
601287,Subhash Polytex Ltd.,2012,8.96,11.58,0.04,16.29,0,1,0,0,2.5321082512722946,2.790551422613954,-3.2188758248682006
601288,Subhash Polytex Ltd.,2013,10.06,10.64,0.02,14.79,0,1,0,0,2.454447442303292,2.6939512767227085,-3.912023005428146
601289,Subhash Polytex Ltd.,2014,11.44,11.54,,15.76,0,1,0,0,2.5289235352047745,2.757475084429733,
601290,Subhash Polytex Ltd.,2015,10.51,11.11,0.01,16.44,0,1,0,0,2.494031557565001,2.799717389628034,-4.605170185988091
601291,Subhash Polytex Ltd.,2016,10.49,7.6,0.41,17.77,0,1,1,0,2.151762203259462,2.87751164216656,-0.8915981192837836
601292,Subhash Polytex Ltd.,2017,11.93,11.68,0.33,20.43,0,1,1,0,2.5400259490090797,3.0170044088295307,-1.1086626245216111
601293,Subhash Polytex Ltd.,2018,12.83,15.66,,22.41,0,1,1,0,2.8130106367386967,3.1095072878128356,
601294,Subhash Polytex Ltd.,2019,14.7,16.93,,22.96,0,1,1,0,2.8864752876170416,3.133753571451366,
601295,Subhash Polytex Ltd.,2020,12.4,18.87,,24.97,0,1,1,0,2.9892110565637253,3.217675104291682,
601296,Subhash Polytex Ltd.,2021,14.19,20.33,,26.47,0,1,1,0,3.0601145324832593,3.27601201623901,
601297,Subhash Polytex Ltd.,2022,14.51,10.02,,15.0,0,1,1,0,2.3997118037247684,2.70805020110221,
601298,Subhash Polytex Ltd.,2023,17.27,4.65,,4.98,0,1,1,0,1.7316555451583497,1.6054298910365616,
601299,Subhash Polytex Ltd.,2024,22.4,14.22,,15.61,0,1,1,0,2.7226103524335397,2.7479117345273405,
601461,Sublime Agro Ltd.,2006,6.38,1.62,,1.62,1,0,0,0,0.9631743177730056,0.4824261492442928,
601462,Sublime Agro Ltd.,2007,6.34,0.53,,0.53,1,0,0,0,0.4252677354043441,-0.6348782724359695,
601463,Sublime Agro Ltd.,2008,6.51,0.5,,0.5,1,0,0,0,0.4054651081081644,-0.6931471805599453,
601464,Sublime Agro Ltd.,2009,6.41,0.38,,0.38,1,0,0,0,0.32208349916911333,-0.9675840262617056,
601726,Sucden Coffee India Pvt. Ltd.,2011,3.73,34.63,,36.55,1,0,0,0,3.5731879796177446,3.5986811861957873,
601727,Sucden Coffee India Pvt. Ltd.,2012,4.02,48.13,,49.57,1,0,0,0,3.894469846180557,3.9033858120324827,
601728,Sucden Coffee India Pvt. Ltd.,2013,6.67,64.37,,64.37,1,0,0,0,4.180063437624638,4.164647686064525,
601729,Sucden Coffee India Pvt. Ltd.,2014,6.95,26.71,,26.71,1,0,0,0,3.321793358874887,3.2850380271218693,
601730,Sucden Coffee India Pvt. Ltd.,2015,7.15,61.97,,61.97,1,0,0,0,4.142658422500651,4.126650396974016,
601731,Sucden Coffee India Pvt. Ltd.,2016,7.26,223.63,,223.63,1,0,1,1,5.414454604177079,5.409992900438626,
601732,Sucden Coffee India Pvt. Ltd.,2017,7.72,197.51,,197.51,1,0,1,1,5.290839476692078,5.285789215970766,
601733,Sucden Coffee India Pvt. Ltd.,2018,8.22,191.9,,191.9,1,0,1,1,5.262171919911683,5.256974403013654,
601734,Sucden Coffee India Pvt. Ltd.,2019,8.47,295.06,,295.06,1,0,1,1,5.6905621364853465,5.687178725489421,
601735,Sucden Coffee India Pvt. Ltd.,2020,8.85,197.79,,197.79,1,0,1,1,5.29224899114643,5.287205861793318,
601736,Sucden Coffee India Pvt. Ltd.,2021,8.19,124.5,,124.5,1,0,1,1,4.832305758571839,4.824305715904762,
601737,Sucden Coffee India Pvt. Ltd.,2022,8.14,273.31,,273.32,1,0,1,1,5.614258853713599,5.610643269912577,
601738,Sucden Coffee India Pvt. Ltd.,2023,8.06,161.45,,161.47,1,0,1,1,5.090370262115109,5.08431936689353,
601739,Sucden Coffee India Pvt. Ltd.,2024,8.23,304.46,,304.46,1,0,1,1,5.721818837142299,5.718539715631108,
602422,Sudeep Pharma Ltd.,2007,2.06,1.77,,2.7,1,0,0,0,1.0188473201992472,0.9932517730102834,
602423,Sudeep Pharma Ltd.,2008,2.46,1.69,,2.39,1,0,0,0,0.9895411936137477,0.8712933659434193,
602424,Sudeep Pharma Ltd.,2009,2.53,1.57,,2.27,1,0,0,0,0.9439058989071285,0.8197798314933114,
602425,Sudeep Pharma Ltd.,2010,2.8,1.87,,2.1,1,0,0,0,1.0543120297715298,0.7419373447293773,
602426,Sudeep Pharma Ltd.,2011,2.97,2.05,,2.59,1,0,0,0,1.1151415906193203,0.9516578757114463,
602427,Sudeep Pharma Ltd.,2012,3.0,1.82,,2.05,1,0,0,0,1.0367368849500223,0.7178397931503168,
602428,Sudeep Pharma Ltd.,2013,4.67,4.64,,5.24,1,0,0,0,1.7298840655099674,1.6563214983329508,
602429,Sudeep Pharma Ltd.,2014,4.49,6.55,,7.16,1,0,0,0,2.0215475632609334,1.9685099809725544,
602430,Sudeep Pharma Ltd.,2015,8.4,11.37,,13.64,1,0,0,0,2.5152741864043966,2.613006652415316,
602431,Sudeep Pharma Ltd.,2016,13.04,0.94,,1.87,1,0,1,1,0.6626879730752367,0.6259384308664954,
602432,Sudeep Pharma Ltd.,2017,13.41,2.46,,4.22,1,0,1,1,1.2412685890696329,1.4398351280479205,
602433,Sudeep Pharma Ltd.,2018,14.25,0.55,,4.42,1,0,1,1,0.4382549309311553,1.4861396960896067,
602434,Sudeep Pharma Ltd.,2019,25.9,4.84,0.62,7.64,1,0,1,1,1.7647307968401356,2.033397603178429,-0.4780358009429998
602435,Sudeep Pharma Ltd.,2020,28.96,2.39,0.5,20.17,1,0,1,1,1.220829921392359,3.0041963519661206,-0.6931471805599453
602436,Sudeep Pharma Ltd.,2021,34.54,0.32,0.37,31.05,1,0,1,1,0.2776317365982795,3.435598808379488,-0.9942522733438669
602437,Sudeep Pharma Ltd.,2022,35.81,55.46,,72.66,1,0,1,1,4.033532422825343,4.2857910267930555,
602438,Sudeep Pharma Ltd.,2023,34.71,69.69,,70.52,1,0,1,1,4.258304120182863,4.25589635752967,
602439,Sudeep Pharma Ltd.,2024,37.89,57.46,,60.48,1,0,1,1,4.0683427596831,4.102312731871278,
602601,Sudhakar Plastic Pvt. Ltd. [Merged],2006,3.9,1.56,0.15,4.33,0,1,0,0,0.9400072584914712,1.4655675420143985,-1.8971199848858813
602602,Sudhakar Plastic Pvt. Ltd. [Merged],2007,4.65,2.03,0.05,4.6,0,1,0,0,1.1085626195212777,1.5260563034950492,-2.995732273553991
602603,Sudhakar Plastic Pvt. Ltd. [Merged],2008,6.14,1.62,2.1,7.76,0,1,0,0,0.9631743177730056,2.048982334195127,0.7419373447293773
602604,Sudhakar Plastic Pvt. Ltd. [Merged],2009,7.86,2.44,1.65,14.0,0,1,0,0,1.235471471385307,2.6390573296152584,0.5007752879124892
602605,Sudhakar Plastic Pvt. Ltd. [Merged],2010,8.55,3.77,3.14,14.36,0,1,0,0,1.56234630490025,2.664446563620078,1.144222799920162
602606,Sudhakar Plastic Pvt. Ltd. [Merged],2011,8.61,1.87,2.37,8.2,0,1,0,0,1.0543120297715298,2.1041341542702074,0.8628899551470398
602607,Sudhakar Plastic Pvt. Ltd. [Merged],2012,9.08,1.49,4.43,11.83,0,1,0,0,0.9122827104766162,2.4706386779902956,1.4883995840570443
602608,Sudhakar Plastic Pvt. Ltd. [Merged],2013,10.81,3.53,,18.54,0,1,0,0,1.5107219394949427,2.919930560137709,
602609,Sudhakar Plastic Pvt. Ltd. [Merged],2014,11.03,3.67,,17.91,0,1,0,0,1.541159071680806,2.8853592160726205,
602610,Sudhakar Plastic Pvt. Ltd. [Merged],2015,11.62,4.18,,16.3,0,1,0,0,1.6448050562713916,2.791165107812717,
602611,Sudhakar Plastic Pvt. Ltd. [Merged],2016,12.3,13.9,,22.62,0,1,1,0,2.7013612129514133,3.1188344706879745,
602612,Sudhakar Plastic Pvt. Ltd. [Merged],2017,22.55,14.77,,28.1,0,1,1,0,2.758109400974947,3.3357695763397,
602613,Sudhakar Plastic Pvt. Ltd. [Merged],2018,24.67,14.9,,35.73,0,1,1,0,2.766319109226186,3.5759906720353185,
602614,Sudhakar Plastic Pvt. Ltd. [Merged],2019,31.56,15.34,,41.41,0,1,1,0,2.7936160894318567,3.723522397557476,
602615,Sudhakar Plastic Pvt. Ltd. [Merged],2020,35.61,16.39,,41.06,0,1,1,0,2.855895328366192,3.7150344115907874,
602616,Sudhakar Plastic Pvt. Ltd. [Merged],2021,36.2,9.33,,36.47,0,1,1,0,2.3350522831315472,3.596490004820589,
602617,Sudhakar Plastic Pvt. Ltd. [Merged],2022,33.27,2.51,,18.43,0,1,1,0,1.2556160374777743,2.9139797716817317,
602618,Sudhakar Plastic Pvt. Ltd. [Merged],2023,47.6,9.1,,33.02,0,1,1,0,2.312535423847214,3.497113438491982,
602619,Sudhakar Plastic Pvt. Ltd. [Merged],2024,49.69,7.7,,34.25,0,1,1,0,2.1633230256605382,3.5336865647082343,
602805,Sudisa Foundry Pvt. Ltd.,2010,3.02,2.51,,4.55,1,0,0,0,1.2556160374777743,1.5151272329628591,
602806,Sudisa Foundry Pvt. Ltd.,2011,5.16,3.22,,3.25,1,0,0,0,1.4398351280479205,1.1786549963416462,
602807,Sudisa Foundry Pvt. Ltd.,2012,5.57,2.64,,2.64,1,0,0,0,1.2919836816486494,0.9707789171582248,
602808,Sudisa Foundry Pvt. Ltd.,2013,6.1,1.96,,1.96,1,0,0,0,1.085189268335969,0.6729444732424258,
602809,Sudisa Foundry Pvt. Ltd.,2014,6.82,1.25,,1.75,1,0,0,0,0.8109302162163288,0.5596157879354227,
602810,Sudisa Foundry Pvt. Ltd.,2015,8.0,0.89,,1.5,1,0,0,0,0.636576829071551,0.4054651081081644,
602811,Sudisa Foundry Pvt. Ltd.,2016,8.53,11.41,,12.82,1,0,1,1,2.5185025992165158,2.551006451492524,
602812,Sudisa Foundry Pvt. Ltd.,2017,34.93,22.72,,24.06,1,0,1,1,3.1663185741295248,3.180550710546533,
602813,Sudisa Foundry Pvt. Ltd.,2018,38.98,31.91,,33.93,1,0,1,1,3.4937765629552486,3.5242995787961386,
602814,Sudisa Foundry Pvt. Ltd.,2019,39.54,12.13,,18.49,1,0,1,1,2.574899688314705,2.9172300453990334,
602815,Sudisa Foundry Pvt. Ltd.,2020,43.86,18.2,,25.34,1,0,1,1,2.954910279033736,3.232384174892993,
602816,Sudisa Foundry Pvt. Ltd.,2021,68.39,45.23,,45.23,1,0,1,1,3.833628938000134,3.8117605834897517,
602817,Sudisa Foundry Pvt. Ltd.,2022,76.7,33.5,,33.5,1,0,1,1,3.5409593240373143,3.5115454388310208,
602818,Sudisa Foundry Pvt. Ltd.,2023,79.85,27.92,7.7,39.6,1,0,1,1,3.3645333972905638,3.6788291182604347,2.0412203288596382
602819,Sudisa Foundry Pvt. Ltd.,2024,87.84,12.07,5.7,20.53,1,0,1,1,2.570319527636131,3.0218872310308424,1.7404661748405046
603080,Suguna Mills Pvt. Ltd.,2005,,0.42,,1.73,1,0,0,0,0.35065687161316933,0.5481214085096876,
603081,Suguna Mills Pvt. Ltd.,2006,,0.37,,2.06,1,0,0,0,0.31481073984003355,0.7227059828014898,
603082,Suguna Mills Pvt. Ltd.,2007,,1.59,,2.84,1,0,0,0,0.9516578757114464,1.0438040521731147,
603083,Suguna Mills Pvt. Ltd.,2008,,2.45,,3.42,1,0,0,0,1.2383742310432684,1.2296405510745139,
603084,Suguna Mills Pvt. Ltd.,2009,9.17,1.95,,3.6,1,0,0,0,1.0818051703517284,1.2809338454620642,
603085,Suguna Mills Pvt. Ltd.,2010,9.33,1.94,,3.95,1,0,0,0,1.0784095813505903,1.3737155789130306,
603086,Suguna Mills Pvt. Ltd.,2011,9.34,0.61,,3.26,1,0,0,0,0.4762341789963716,1.1817271953786161,
603087,Suguna Mills Pvt. Ltd.,2012,9.34,0.63,,3.62,1,0,0,0,0.48858001481867097,1.2864740258376797,
603088,Suguna Mills Pvt. Ltd.,2013,9.7,0.24,,3.83,1,0,0,0,0.2151113796169455,1.3428648031925547,
603089,Suguna Mills Pvt. Ltd.,2014,9.71,0.12,,3.59,1,0,0,0,0.11332868530700317,1.2781522025001875,
